y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
2.0,4.0,5.0,1.0,10.0,10.0,4.0,10.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,0.0,0.0,0.0,4.0,6.0,9.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21765.048388537612,137.9889027346356
3.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,4.0,10.0,4.0,7.0,4.0,6.0,5.0,6.0,4.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23600.541978536377,142.21632635990355
1.0,1.0,3.0,7.0,10.0,10.0,5.0,9.0,10.0,9.0,9.0,3.0,3.0,1.0,7.0,0.0,7.0,3.0,7.0,0.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21148.492372559977,137.1501347274893
2.0,4.0,5.0,10.0,10.0,10.0,10.0,10.0,7.0,4.0,10.0,10.0,7.0,9.0,10.0,4.0,5.0,7.0,0.0,8.0,5.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23594.683282403264,143.44866509893254
0.0,6.0,7.0,9.0,10.0,10.0,5.0,6.0,7.0,9.0,8.0,10.0,10.0,5.0,9.0,3.0,3.0,6.0,5.0,4.0,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22512.6378990978,139.66232831847898
0.0,4.0,5.0,6.0,7.0,10.0,7.0,10.0,3.0,9.0,10.0,10.0,4.0,9.0,10.0,3.0,2.0,6.0,10.0,10.0,3.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24352.849327225274,145.39464009851426
1.0,3.0,2.0,10.0,8.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,5.0,7.0,10.0,10.0,6.0,6.0,5.0,5.0,5.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23794.90038219537,141.20574701060391
1.0,4.0,7.0,10.0,7.0,10.0,10.0,9.0,4.0,6.0,4.0,5.0,10.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23203.254278166507,142.9000461314997
2.0,7.0,5.0,10.0,10.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,6.0,10.0,6.0,9.0,4.0,8.0,5.0,7.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24530.210892806517,141.9208785725749
3.0,5.0,3.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,7.0,7.0,5.0,3.0,5.0,4.0,5.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25631.29140592819,147.61891045920245
1.0,0.0,4.0,10.0,10.0,9.0,6.0,10.0,8.0,8.0,10.0,10.0,4.0,8.0,7.0,7.0,1.0,0.0,8.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23058.76762855385,142.82958488428537
1.0,5.0,6.0,4.0,10.0,10.0,6.0,7.0,8.0,7.0,10.0,10.0,4.0,10.0,6.0,2.0,2.0,3.0,5.0,4.0,10.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22716.946969299373,139.51104763680453
2.0,2.0,4.0,10.0,10.0,8.0,7.0,10.0,7.0,10.0,8.0,8.0,10.0,9.0,5.0,6.0,7.0,4.0,10.0,2.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22463.38834381714,140.4071215268909
3.0,3.0,9.0,10.0,10.0,10.0,3.0,5.0,3.0,10.0,4.0,9.0,10.0,7.0,10.0,4.0,0.0,5.0,8.0,4.0,6.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23416.44880528606,142.59952404493413
1.0,1.0,5.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,10.0,10.0,8.0,10.0,4.0,10.0,4.0,10.0,6.0,8.0,10.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24221.00953683427,142.8550403303348
