y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
2.0,4.0,5.0,4.0,8.0,0.0,0.0,4.0,7.0,8.0,0.0,10.0,10.0,4.0,8.0,10.0,2.0,3.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,2.0,0.0,7.0,5.0,6.0,9.0,0.0,0,58634.21069265578,368.50605619402273
3.0,1.0,5.0,6.0,10.0,0.0,6.0,5.0,2.0,8.0,9.0,3.0,1.0,10.0,6.0,6.0,8.0,10.0,7.0,0.0,10.0,0.0,4.0,8.0,7.0,8.0,3.0,0.0,1.0,10.0,5.0,0.0,0,63760.952949470215,382.1746993102986
1.0,1.0,3.0,10.0,6.0,0.0,3.0,0.0,0.0,8.0,6.0,8.0,10.0,7.0,10.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,0,56520.27430463732,360.0845646936855
2.0,4.0,5.0,10.0,2.0,5.0,0.0,2.0,7.0,10.0,0.0,7.0,4.0,5.0,0.0,9.0,0.0,5.0,5.0,3.0,7.0,8.0,9.0,4.0,8.0,0.0,10.0,10.0,8.0,8.0,10.0,0.0,0,65272.56776501379,388.3427780254467
0.0,6.0,7.0,1.0,6.0,4.0,0.0,10.0,5.0,4.0,4.0,0.0,6.0,0.0,5.0,10.0,10.0,4.0,10.0,8.0,8.0,6.0,6.0,0.0,6.0,0.0,4.0,8.0,10.0,0.0,10.0,0.0,0,63699.61674485368,384.2605581210615
0.0,4.0,5.0,2.0,10.0,3.0,1.0,2.0,4.0,10.0,0.0,5.0,6.0,0.0,5.0,4.0,10.0,5.0,10.0,0.0,7.0,10.0,5.0,5.0,7.0,5.0,9.0,0.0,3.0,10.0,1.0,0.0,0,61892.44955517424,380.6041272167076
1.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,10.0,7.0,0.0,7.0,7.0,5.0,10.0,4.0,10.0,10.0,8.0,4.0,10.0,1.0,7.0,0.0,4.0,0.0,10.0,0.0,3.0,10.0,0.0,0,60090.21303693758,370.01783557716027
1.0,4.0,7.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,10.0,9.0,5.0,9.0,8.0,0.0,0.0,0.0,8.0,10.0,5.0,6.0,10.0,5.0,9.0,9.0,6.0,0.0,10.0,3.0,1.0,0.0,0,63967.26475847505,385.6676253468779
2.0,7.0,5.0,0.0,3.0,6.0,3.0,0.0,1.0,10.0,10.0,10.0,6.0,10.0,3.0,3.0,10.0,4.0,10.0,3.0,10.0,8.0,4.0,0.0,10.0,5.0,5.0,0.0,7.0,10.0,0.0,0.0,0,64410.05351045783,380.10318971129215
3.0,5.0,3.0,1.0,0.0,4.0,3.0,5.0,2.0,10.0,8.0,0.0,9.0,7.0,5.0,4.0,10.0,9.0,10.0,8.0,10.0,6.0,8.0,6.0,5.0,5.0,8.0,9.0,2.0,10.0,9.0,0.0,0,68285.41115272003,399.7316096763678
1.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,10.0,9.0,5.0,9.0,8.0,8.0,2.0,2.0,7.0,10.0,2.0,10.0,9.0,8.0,0.0,0.0,8.0,10.0,7.0,5.0,0.0,0.0,0.0,0,62188.60011158497,380.29056476824866
1.0,5.0,6.0,0.0,1.0,8.0,0.0,8.0,10.0,10.0,2.0,10.0,10.0,0.0,3.0,5.0,0.0,8.0,7.0,0.0,10.0,0.0,5.0,2.0,7.0,7.0,7.0,10.0,10.0,5.0,3.0,0.0,0,63913.69289747683,377.8382801121352
2.0,2.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,9.0,10.0,9.0,0.0,8.0,8.0,0.0,10.0,2.0,7.0,10.0,10.0,9.0,6.0,0.0,10.0,10.0,6.0,10.0,6.0,0.0,6.0,0.0,0,64060.254085729124,385.8680787431845
3.0,3.0,9.0,1.0,0.0,6.0,10.0,0.0,0.0,9.0,7.0,10.0,6.0,0.0,4.0,5.0,5.0,0.0,6.0,2.0,0.0,2.0,6.0,0.0,1.0,6.0,1.0,1.0,7.0,6.0,9.0,0.0,0,57939.96961019327,371.0864216315395
1.0,1.0,5.0,5.0,9.0,7.0,0.0,0.0,8.0,4.0,7.0,0.0,9.0,7.0,5.0,6.0,0.0,8.0,10.0,10.0,10.0,8.0,9.0,0.0,4.0,2.0,10.0,10.0,0.0,8.0,0.0,0.0,0,65469.781849193365,385.1019730403052
2.0,0.0,2.0,0.0,8.0,3.0,0.0,2.0,6.0,2.0,10.0,6.0,7.0,7.0,0.0,1.0,5.0,10.0,4.0,3.0,8.0,10.0,5.0,10.0,0.0,7.0,4.0,9.0,0.0,7.0,0.0,0.0,0,60190.63123621927,370.94215755254015
3.0,1.0,5.0,0.0,3.0,7.0,2.0,0.0,0.0,10.0,10.0,10.0,8.0,2.0,5.0,5.0,0.0,5.0,8.0,6.0,7.0,6.0,10.0,8.0,2.0,7.0,0.0,10.0,0.0,5.0,3.0,0.0,0,61723.317949821634,376.0384064756989
1.0,2.0,3.0,7.0,5.0,0.0,2.0,8.0,4.0,0.0,9.0,10.0,6.0,4.0,0.0,10.0,10.0,0.0,8.0,10.0,8.0,10.0,7.0,7.0,2.0,0.0,4.0,7.0,0.0,5.0,8.0,0.0,0,63908.77377865777,385.31685492790564
4.0,3.0,3.0,2.0,4.0,7.0,9.0,5.0,7.0,9.0,0.0,5.0,0.0,7.0,0.0,7.0,8.0,10.0,9.0,9.0,5.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0,63262.17214323395,382.5641278791156
3.0,3.0,10.0,3.0,5.0,0.0,0.0,5.0,1.0,9.0,6.0,5.0,8.0,9.0,0.0,10.0,4.0,8.0,4.0,2.0,10.0,7.0,7.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0,60243.615985442186,370.83578104578964
1.0,3.0,4.0,4.0,9.0,3.0,7.0,0.0,0.0,8.0,5.0,0.0,6.0,9.0,7.0,2.0,0.0,5.0,7.0,7.0,10.0,3.0,4.0,5.0,10.0,10.0,3.0,0.0,1.0,0.0,6.0,0.0,0,59792.03302903968,370.24751780043516
4.0,3.0,1.0,8.0,1.0,3.0,10.0,8.0,0.0,0.0,0.0,9.0,6.0,0.0,5.0,10.0,4.0,1.0,9.0,7.0,0.0,6.0,3.0,10.0,9.0,9.0,6.0,0.0,3.0,10.0,0.0,0.0,0,59915.83920117887,368.2755136117713
3.0,1.0,2.0,0.0,4.0,5.0,10.0,3.0,1.0,6.0,4.0,9.0,3.0,8.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,9.0,0.0,5.0,8.0,4.0,7.0,8.0,0.0,0,58352.10013223522,369.3359641418081
1.0,3.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,10.0,4.0,4.0,7.0,8.0,4.0,6.0,2.0,5.0,7.0,10.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0,55024.00568877218,357.8543397530536
4.0,1.0,3.0,1.0,2.0,8.0,9.0,1.0,0.0,10.0,6.0,8.0,10.0,9.0,1.0,10.0,0.0,0.0,4.0,9.0,5.0,5.0,3.0,9.0,9.0,6.0,7.0,6.0,0.0,8.0,0.0,0.0,0,62766.92049595997,377.1174743849457
2.0,1.0,3.0,1.0,0.0,0.0,4.0,6.0,8.0,2.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,8.0,1.0,8.0,10.0,9.0,4.0,7.0,4.0,0.0,2.0,10.0,10.0,5.0,9.0,0.0,0,65386.198158328625,387.6433991175871
1.0,4.0,12.0,4.0,5.0,0.0,3.0,10.0,10.0,3.0,6.0,7.0,9.0,9.0,3.0,0.0,6.0,10.0,0.0,10.0,3.0,3.0,3.0,0.0,1.0,6.0,7.0,2.0,2.0,5.0,9.0,0.0,0,62710.07204273758,378.6557439164654
2.0,3.0,4.0,0.0,0.0,8.0,5.0,4.0,6.0,10.0,6.0,8.0,6.0,1.0,10.0,3.0,2.0,1.0,3.0,0.0,3.0,10.0,5.0,3.0,3.0,4.0,7.0,4.0,10.0,2.0,9.0,0.0,0,61848.70835962407,383.97181765886677
3.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,5.0,5.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,7.0,6.0,5.0,0.0,8.0,2.0,5.0,8.0,9.0,3.0,7.0,0.0,0.0,0.0,0,62552.654049376004,378.64653346191994
6.0,3.0,6.0,10.0,0.0,5.0,0.0,2.0,5.0,9.0,8.0,6.0,8.0,0.0,6.0,10.0,0.0,10.0,3.0,8.0,10.0,4.0,4.0,9.0,1.0,10.0,3.0,5.0,7.0,3.0,9.0,0.0,0,66519.57015986159,390.6747056625188
1.0,7.0,7.0,0.0,0.0,9.0,2.0,3.0,5.0,5.0,5.0,6.0,2.0,4.0,7.0,10.0,10.0,9.0,6.0,0.0,0.0,6.0,4.0,2.0,8.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0,57572.67299614023,367.8756506310546
0.0,5.0,7.0,3.0,4.0,2.0,0.0,4.0,9.0,8.0,10.0,0.0,6.0,0.0,10.0,8.0,5.0,9.0,6.0,8.0,4.0,5.0,0.0,10.0,10.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,0,61744.60659326184,376.5953225140793
5.0,2.0,5.0,4.0,0.0,3.0,0.0,10.0,0.0,10.0,10.0,9.0,10.0,0.0,0.0,9.0,0.0,9.0,0.0,5.0,7.0,0.0,8.0,0.0,6.0,10.0,10.0,4.0,1.0,7.0,4.0,0.0,0,61273.727126446174,377.4336589038692
4.0,8.0,7.0,10.0,8.0,0.0,0.0,8.0,2.0,6.0,3.0,0.0,9.0,8.0,2.0,9.0,0.0,9.0,9.0,0.0,10.0,10.0,7.0,0.0,6.0,7.0,6.0,10.0,0.0,7.0,9.0,0.0,0,67090.28702840759,390.39751237709373
2.0,4.0,5.0,0.0,3.0,9.0,8.0,5.0,0.0,4.0,0.0,0.0,8.0,7.0,8.0,4.0,5.0,6.0,10.0,10.0,6.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,0,57641.49295298418,362.873425364969
2.0,3.0,4.0,6.0,10.0,6.0,10.0,10.0,0.0,9.0,8.0,10.0,6.0,5.0,0.0,5.0,9.0,6.0,2.0,10.0,6.0,8.0,10.0,3.0,6.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0,67138.53302586783,389.1238537057412
1.0,3.0,6.0,0.0,0.0,8.0,3.0,8.0,7.0,0.0,6.0,3.0,7.0,5.0,9.0,7.0,7.0,6.0,6.0,4.0,1.0,0.0,8.0,7.0,5.0,10.0,10.0,9.0,6.0,1.0,1.0,0.0,0,63747.01158209031,385.1027656179797
1.0,4.0,3.0,7.0,10.0,2.0,3.0,0.0,8.0,0.0,5.0,0.0,7.0,7.0,2.0,4.0,0.0,10.0,7.0,8.0,0.0,3.0,5.0,5.0,10.0,10.0,5.0,6.0,0.0,2.0,6.0,0.0,0,59518.33021943506,368.00925591908504
3.0,4.0,9.0,4.0,6.0,1.0,0.0,0.0,0.0,5.0,8.0,9.0,10.0,9.0,5.0,10.0,3.0,0.0,9.0,6.0,9.0,7.0,6.0,10.0,0.0,9.0,0.0,8.0,3.0,3.0,4.0,0.0,0,64115.5157159848,385.1099605698845
1.0,4.0,4.0,10.0,0.0,3.0,5.0,2.0,2.0,8.0,7.0,4.0,10.0,10.0,10.0,9.0,5.0,8.0,9.0,7.0,10.0,5.0,0.0,4.0,3.0,9.0,9.0,1.0,0.0,7.0,10.0,0.0,0,66116.72924507946,380.29443199704656
2.0,5.0,2.0,5.0,0.0,4.0,10.0,5.0,6.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,8.0,8.0,4.0,0.0,0.0,10.0,8.0,0.0,4.0,7.0,10.0,9.0,10.0,5.0,0.0,0,66538.82650036343,389.08964563130723
4.0,2.0,6.0,5.0,10.0,0.0,0.0,2.0,10.0,3.0,4.0,0.0,0.0,5.0,10.0,7.0,0.0,10.0,0.0,6.0,6.0,7.0,9.0,6.0,0.0,1.0,0.0,7.0,0.0,2.0,9.0,0.0,0,59365.93540726686,373.67103870880766
0.0,4.0,5.0,9.0,4.0,9.0,7.0,2.0,5.0,0.0,3.0,6.0,4.0,5.0,0.0,8.0,10.0,4.0,10.0,3.0,0.0,5.0,10.0,7.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0,60315.21904856904,373.59648796777293
2.0,6.0,7.0,0.0,6.0,3.0,0.0,9.0,7.0,10.0,5.0,8.0,5.0,10.0,6.0,0.0,10.0,10.0,4.0,2.0,4.0,8.0,0.0,2.0,10.0,6.0,9.0,10.0,6.0,5.0,1.0,0.0,0,66279.02400047981,388.3827313673155
1.0,3.0,8.0,10.0,4.0,6.0,10.0,7.0,6.0,9.0,0.0,10.0,5.0,0.0,10.0,7.0,10.0,0.0,0.0,1.0,4.0,9.0,1.0,0.0,6.0,7.0,8.0,7.0,5.0,9.0,8.0,0.0,0,66514.59894367418,388.62813608420447
3.0,6.0,4.0,0.0,9.0,6.0,7.0,2.0,2.0,0.0,9.0,3.0,5.0,10.0,8.0,0.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0,59475.797166277356,372.22058674624304
0.0,3.0,7.0,10.0,5.0,0.0,1.0,1.0,0.0,10.0,7.0,10.0,4.0,0.0,6.0,9.0,6.0,7.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,8.0,0.0,1.0,2.0,5.0,5.0,0.0,0,58624.70167147251,365.77703503678293
3.0,3.0,6.0,5.0,0.0,4.0,2.0,2.0,5.0,8.0,4.0,8.0,7.0,3.0,7.0,7.0,9.0,7.0,10.0,6.0,10.0,6.0,8.0,0.0,7.0,8.0,7.0,9.0,0.0,7.0,2.0,0.0,0,66620.3910375633,393.08193033958696
2.0,3.0,6.0,10.0,0.0,5.0,9.0,0.0,9.0,0.0,8.0,7.0,5.0,3.0,0.0,0.0,10.0,6.0,5.0,8.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,9.0,0.0,0,60304.7920268809,367.4192723320126
2.0,8.0,6.0,5.0,0.0,4.0,2.0,1.0,0.0,4.0,1.0,9.0,4.0,0.0,2.0,6.0,6.0,4.0,10.0,5.0,10.0,7.0,1.0,0.0,5.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,0,56552.52096991357,364.18050594060054
3.0,7.0,5.0,8.0,10.0,3.0,2.0,4.0,1.0,7.0,6.0,8.0,0.0,4.0,10.0,10.0,9.0,10.0,0.0,0.0,2.0,1.0,8.0,10.0,9.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0,61142.12512373662,370.3038955914488
1.0,3.0,5.0,4.0,0.0,8.0,0.0,0.0,7.0,9.0,6.0,3.0,8.0,0.0,9.0,1.0,0.0,4.0,6.0,4.0,0.0,3.0,5.0,9.0,3.0,4.0,1.0,1.0,7.0,2.0,7.0,0.0,0,55741.85650354974,363.4806630315447
2.0,3.0,7.0,1.0,2.0,0.0,7.0,4.0,2.0,3.0,9.0,9.0,6.0,0.0,6.0,10.0,3.0,6.0,10.0,8.0,5.0,0.0,5.0,10.0,5.0,7.0,0.0,7.0,3.0,7.0,4.0,0.0,0,61476.09858502301,374.4517964512951
3.0,3.0,6.0,0.0,5.0,5.0,3.0,1.0,1.0,9.0,7.0,4.0,10.0,10.0,9.0,5.0,8.0,4.0,7.0,7.0,0.0,7.0,1.0,9.0,3.0,10.0,9.0,5.0,0.0,5.0,2.0,0.0,0,63449.14521967902,381.0673801547622
1.0,4.0,7.0,3.0,0.0,2.0,8.0,5.0,0.0,10.0,10.0,7.0,2.0,9.0,3.0,0.0,0.0,0.0,3.0,1.0,6.0,9.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,9.0,10.0,0.0,0,58212.9737615245,369.5818546390241
1.0,3.0,5.0,7.0,2.0,0.0,7.0,10.0,7.0,10.0,7.0,4.0,3.0,9.0,10.0,5.0,0.0,7.0,4.0,3.0,6.0,2.0,9.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,4.0,0.0,0,60372.19248200375,372.94604629589674
2.0,3.0,3.0,0.0,9.0,5.0,0.0,2.0,4.0,10.0,10.0,0.0,8.0,7.0,5.0,0.0,0.0,10.0,10.0,5.0,7.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,10.0,2.0,0.0,0,57140.14829894133,364.90118836466644
2.0,3.0,5.0,7.0,8.0,4.0,3.0,6.0,3.0,4.0,9.0,6.0,10.0,0.0,8.0,5.0,9.0,1.0,10.0,2.0,5.0,4.0,5.0,5.0,2.0,3.0,7.0,5.0,0.0,6.0,0.0,0.0,0,61592.53060413053,377.6678303644193
3.0,2.0,11.0,3.0,3.0,0.0,10.0,0.0,5.0,0.0,0.0,10.0,5.0,2.0,1.0,6.0,8.0,0.0,6.0,2.0,8.0,2.0,0.0,4.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,0.0,0,56206.37926020461,362.71947433524934
2.0,7.0,7.0,7.0,5.0,3.0,6.0,9.0,4.0,10.0,9.0,9.0,0.0,8.0,2.0,10.0,9.0,6.0,8.0,8.0,10.0,3.0,6.0,4.0,7.0,5.0,0.0,4.0,4.0,10.0,0.0,0.0,0,69387.55422967896,398.0422576126829
0.0,3.0,5.0,3.0,10.0,0.0,10.0,1.0,0.0,8.0,8.0,9.0,10.0,7.0,3.0,10.0,10.0,8.0,0.0,8.0,4.0,2.0,0.0,0.0,5.0,2.0,6.0,4.0,8.0,0.0,5.0,0.0,0,63237.608537851476,378.59746699736394
2.0,6.0,3.0,5.0,0.0,0.0,10.0,2.0,2.0,10.0,4.0,7.0,5.0,5.0,2.0,6.0,9.0,5.0,8.0,0.0,5.0,1.0,8.0,7.0,5.0,7.0,3.0,10.0,5.0,9.0,0.0,0.0,0,62415.52420524696,380.3733658260312
4.0,3.0,3.0,6.0,7.0,7.0,7.0,0.0,0.0,3.0,10.0,10.0,7.0,9.0,5.0,6.0,0.0,6.0,10.0,5.0,3.0,5.0,10.0,2.0,0.0,8.0,3.0,10.0,4.0,0.0,10.0,0.0,0,65075.967526894805,383.5844197865411
4.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,6.0,7.0,5.0,10.0,0.0,10.0,8.0,6.0,7.0,10.0,0.0,0.0,10.0,6.0,10.0,7.0,9.0,5.0,0.0,6.0,1.0,6.0,0.0,0,60445.91335331932,372.35100268471535
0.0,1.0,4.0,9.0,3.0,0.0,0.0,4.0,0.0,4.0,10.0,5.0,5.0,7.0,7.0,8.0,9.0,5.0,0.0,8.0,3.0,7.0,9.0,6.0,0.0,6.0,4.0,0.0,10.0,7.0,0.0,0.0,0,60381.61602405837,377.2174539759757
2.0,5.0,2.0,6.0,4.0,1.0,0.0,6.0,3.0,8.0,7.0,5.0,6.0,0.0,1.0,2.0,3.0,5.0,2.0,7.0,4.0,2.0,0.0,0.0,8.0,3.0,7.0,4.0,0.0,0.0,10.0,0.0,0,54794.1961653202,359.9810776762915
1.0,5.0,4.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,2.0,10.0,6.0,10.0,8.0,4.0,7.0,0.0,5.0,7.0,3.0,6.0,3.0,5.0,9.0,7.0,0.0,1.0,8.0,0.0,0.0,0.0,0,56854.771834377265,363.23987752217187
0.0,4.0,7.0,8.0,6.0,3.0,6.0,6.0,6.0,7.0,0.0,10.0,5.0,9.0,7.0,10.0,5.0,10.0,8.0,1.0,2.0,0.0,0.0,8.0,1.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0,63048.91956772414,385.8017065991919
3.0,1.0,3.0,3.0,10.0,6.0,7.0,1.0,1.0,0.0,3.0,0.0,7.0,10.0,10.0,3.0,10.0,8.0,3.0,3.0,0.0,10.0,0.0,3.0,3.0,10.0,4.0,8.0,4.0,6.0,6.0,0.0,0,61322.84430464421,373.213629651264
