y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
1,4,3,10,10,10,9,9,6,10,5,4,9,6,9,5,5,2,4,4,2,6,0,7,2,2,3,2,1,0,3,2,5,30506.920758423646,413.53999999999996
4,6,9,9,8,10,8,9,10,8,9,6,4,9,7,4,5,8,8,5,4,6,3,9,6,3,4,6,6,2,0,2,5,66512.99161157613,978.5799999999999
2,4,5,10,10,10,8,10,6,5,4,6,5,4,5,6,3,7,7,10,5,6,6,5,4,1,6,2,1,1,2,2,1,52446.55902801963,740.64
0,4,7,9,10,10,7,5,10,6,4,7,5,5,6,4,5,8,6,4,4,4,2,5,2,4,4,1,2,1,3,0,2,34437.36807705423,472.5799999999999
3,1,3,6,10,10,10,10,5,6,5,7,5,8,8,4,2,7,4,5,4,4,3,4,1,4,1,4,1,3,4,5,0,17626.097406391957,262.84000000000003
3,4,4,10,10,9,8,9,6,8,9,5,6,8,3,3,5,3,3,7,2,5,6,6,2,0,4,5,3,2,5,3,2,48666.16226498723,679.5600000000001
1,2,6,10,10,10,10,10,6,10,6,3,10,5,5,6,5,2,4,4,5,4,6,3,4,3,3,2,1,4,4,1,3,43287.30553339386,616.8199999999999
4,2,4,8,6,8,10,3,7,10,10,6,7,7,5,5,3,4,6,6,8,3,3,4,2,1,3,3,3,2,3,5,2,34329.90472592375,486.86
4,3,5,10,6,8,8,5,6,5,10,4,7,7,3,9,4,7,5,4,6,0,4,2,1,1,5,3,3,2,3,2,1,48427.96126795195,664.36
1,0,6,8,8,9,5,7,8,6,7,10,4,5,4,4,4,9,3,5,4,3,4,3,5,2,4,1,4,2,4,1,2,34824.43516369209,480.0200000000001
1,2,6,10,9,7,10,7,8,10,4,8,8,4,6,5,3,4,2,4,2,3,5,5,4,4,4,4,2,3,2,1,0,38279.421490489,522.9799999999999
0,5,6,9,9,5,6,9,8,4,10,5,4,3,9,3,3,6,4,7,5,4,1,5,3,2,2,0,5,1,3,2,5,27082.866025756754,383.41999999999996
0,3,4,6,9,10,10,6,6,10,4,10,5,3,10,5,7,7,6,3,1,3,1,3,6,2,1,7,2,1,4,1,1,41652.8750941996,601.32
3,3,4,10,10,9,7,7,4,8,4,6,3,1,3,7,6,8,6,2,1,4,7,3,3,4,2,0,3,2,1,3,3,20693.7649315567,296.41999999999996
1,3,8,10,2,8,9,9,7,8,8,8,8,5,4,10,5,7,0,4,4,5,3,2,1,3,1,1,4,0,4,6,3,42128.12083565839,577.16
2,5,1,10,10,6,10,7,5,7,9,4,6,6,3,3,4,2,3,5,1,3,7,3,3,4,1,8,3,3,2,1,0,34701.688171371155,489.85999999999996
1,3,7,10,10,10,10,10,10,6,4,3,7,7,5,5,5,4,5,5,3,6,4,5,4,4,3,4,4,2,3,3,4,37811.3468417585,551.4200000000001
1,7,4,3,9,9,8,10,6,10,7,6,10,4,6,4,5,5,2,3,6,4,7,3,1,3,4,3,2,1,1,3,3,31547.87094699836,451.1
2,4,6,10,10,6,8,10,9,5,7,6,7,5,5,4,4,4,4,5,5,5,7,5,3,3,2,8,2,5,2,4,4,60703.53356961431,847.8399999999999
2,1,3,10,8,10,10,10,7,4,10,3,10,2,4,5,2,2,7,6,1,6,3,5,3,3,2,4,1,6,3,3,1,40954.2455084905,578.26
1,3,5,10,10,10,9,8,8,8,7,10,7,10,4,2,5,6,2,3,2,8,3,1,2,2,0,0,1,5,2,2,3,43550.677850819906,603.28
