y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
1.0,2.0,5.0,10.0,9.0,5.0,8.0,6.0,5.0,5.0,7.0,10.0,8.0,7.0,7.0,10.0,5.0,8.0,10.0,10.0,4.0,7.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,68407.56038573878,927.493
4.0,0.0,6.0,10.0,10.0,10.0,10.0,4.0,10.0,7.0,6.0,7.0,6.0,4.0,7.0,6.0,1.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0,44510.4329474895,689.2715
1.0,4.0,4.0,10.0,7.0,8.0,7.0,8.0,7.0,7.0,4.0,9.0,4.0,6.0,6.0,6.0,2.0,3.0,10.0,9.0,5.0,10.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0,56092.19283556399,787.7327500000001
3.0,5.0,3.0,10.0,10.0,7.0,10.0,7.0,4.0,7.0,4.0,6.0,5.0,3.0,7.0,9.0,3.0,10.0,7.0,10.0,4.0,4.0,6.0,4.0,0.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0,60405.16602938576,796.834
3.0,7.0,10.0,8.0,5.0,5.0,7.0,7.0,4.0,10.0,6.0,10.0,5.0,7.0,5.0,8.0,5.0,3.0,6.0,9.0,8.0,4.0,8.0,3.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0,78773.94337384086,1017.0314999999999
2.0,2.0,5.0,8.0,9.0,9.0,6.0,6.0,8.0,8.0,8.0,9.0,6.0,7.0,9.0,6.0,7.0,6.0,6.0,10.0,2.0,3.0,5.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0,60139.42174906143,850.41825
0.0,4.0,5.0,10.0,10.0,7.0,7.0,6.0,10.0,9.0,6.0,5.0,5.0,6.0,8.0,4.0,7.0,2.0,10.0,8.0,6.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0,53029.28033256908,738.4177500000001
2.0,0.0,5.0,7.0,9.0,7.0,5.0,9.0,6.0,9.0,10.0,10.0,5.0,6.0,6.0,4.0,3.0,9.0,5.0,10.0,4.0,3.0,7.0,4.0,5.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0,69175.25656028868,951.99975
1.0,1.0,7.0,5.0,8.0,7.0,6.0,6.0,7.0,10.0,7.0,3.0,8.0,8.0,4.0,6.0,4.0,10.0,10.0,10.0,10.0,7.0,3.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,69609.50894835466,919.8072500000001
2.0,2.0,6.0,6.0,4.0,7.0,7.0,5.0,6.0,10.0,9.0,9.0,5.0,8.0,8.0,2.0,5.0,4.0,10.0,8.0,8.0,10.0,4.0,2.0,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0,63795.02395549607,805.4380000000002
4.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0,114664.88923997937,1337.0120000000002
2.0,3.0,7.0,10.0,8.0,9.0,8.0,7.0,7.0,5.0,6.0,5.0,8.0,1.0,6.0,10.0,1.0,6.0,10.0,7.0,2.0,2.0,10.0,3.0,6.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0,62058.26161677824,830.6745
2.0,2.0,6.0,6.0,10.0,9.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,4.0,4.0,8.0,10.0,9.0,5.0,3.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0,54216.305639101265,729.2755000000001
2.0,4.0,8.0,10.0,5.0,4.0,6.0,10.0,7.0,7.0,9.0,9.0,7.0,4.0,5.0,8.0,0.0,8.0,10.0,9.0,10.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0,76741.68510122733,983.04575
2.0,2.0,4.0,10.0,10.0,8.0,10.0,10.0,7.0,5.0,8.0,9.0,7.0,7.0,3.0,4.0,4.0,2.0,2.0,5.0,10.0,7.0,8.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0,61834.68862675797,847.8805
1.0,4.0,7.0,10.0,10.0,9.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,10.0,2.0,10.0,3.0,1.0,0.0,8.0,5.0,0.0,9.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,48893.093886465795,694.0889999999999
0.0,2.0,2.0,7.0,7.0,8.0,3.0,7.0,10.0,9.0,9.0,4.0,4.0,6.0,2.0,10.0,5.0,3.0,9.0,10.0,5.0,10.0,8.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0,54492.414161701134,741.5095000000001
2.0,3.0,5.0,10.0,9.0,10.0,5.0,8.0,10.0,9.0,8.0,6.0,7.0,8.0,7.0,10.0,8.0,10.0,10.0,9.0,7.0,8.0,8.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0,104327.11164879585,1274.05025
2.0,3.0,6.0,10.0,5.0,8.0,9.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,3.0,8.0,1.0,3.0,10.0,8.0,9.0,6.0,2.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0,64009.80607505634,902.0217499999999
4.0,2.0,2.0,7.0,8.0,8.0,8.0,10.0,4.0,9.0,10.0,5.0,7.0,10.0,5.0,5.0,6.0,5.0,6.0,8.0,9.0,10.0,2.0,3.0,3.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0,70607.2468929282,908.71025
2.0,0.0,7.0,10.0,10.0,5.0,8.0,10.0,10.0,5.0,9.0,6.0,7.0,7.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,6.0,8.0,5.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0,79479.12483192381,1055.60625
1.0,2.0,6.0,10.0,8.0,8.0,9.0,5.0,6.0,5.0,2.0,8.0,9.0,5.0,7.0,9.0,5.0,2.0,10.0,5.0,7.0,10.0,7.0,2.0,2.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0,70208.70537960301,964.3222499999999
0.0,3.0,3.0,8.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0,5.0,8.0,6.0,7.0,7.0,6.0,4.0,4.0,2.0,10.0,3.0,7.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0,66059.88082115346,861.0842499999999
