y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
115,4,5,10,10,10,10,10,10,5,6,9,5,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119348.5037,1895.76
41,0,2,10,10,10,10,10,10,7,10,3,3,4,4,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29903.70156,485.16
112,1,4,10,10,10,10,10,10,3,7,3,7,2,6,2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,116685.6197,1827.32
16,4,0,10,10,10,10,10,10,10,7,3,3,3,5,6,6,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21250.52086,326.32
111,2,4,10,10,10,10,10,10,10,5,7,8,8,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125137.1512,1977.24
3,2,5,9,7,7,7,6,6,9,5,9,4,2,0,10,6,0,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,16849.06395,210.96
142,4,2,10,10,10,10,10,10,5,8,8,10,7,0,4,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,149630.3404,2411.36
54,0,3,10,10,10,10,10,10,8,10,10,5,0,5,10,0,9,0,6,1,0,6,0,0,0,0,0,0,0,0,0,0,57252.85887,936.12
61,4,10,10,10,10,10,10,10,7,5,5,4,4,0,4,8,7,7,7,5,5,0,0,0,0,0,0,0,0,0,0,0,90661.80878,1403
107,0,4,10,10,10,10,10,10,9,9,7,8,3,3,6,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,122527.6992,1932.68
62,1,4,10,10,10,10,10,10,10,8,0,0,9,6,9,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87972.16925,1344.32
138,3,4,10,10,10,10,10,10,10,9,8,10,9,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167913.7985,2680.4
105,3,6,10,10,10,10,10,10,4,6,10,5,3,3,5,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,115571.8704,1849.6
149,4,4,10,10,10,10,10,10,8,7,7,10,7,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193349.3293,3034.08
54,2,7,10,10,10,10,10,10,4,5,10,7,10,7,6,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,57615.46206,923.84
5,1,8,10,10,10,10,10,10,8,7,7,6,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15477.03168,217.92
73,1,3,10,10,10,10,10,10,10,10,7,5,8,7,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69410.58516,1137.64
37,1,5,10,10,10,10,10,10,10,10,10,3,0,2,10,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53688.93467,813.6
14,4,5,10,10,10,10,10,10,7,9,4,5,5,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24770.51027,360.08
4,9,4,9,10,8,6,9,5,9,3,3,9,8,1,0,0,4,4,0,8,0,3,0,0,0,0,0,0,0,0,0,0,11664.63796,149.28
0,5,3,9,5,10,10,5,9,7,3,6,7,4,6,4,6,9,5,8,0,4,4,0,0,0,0,0,0,0,0,0,0,23877.7523,314.32
232,3,4,10,10,10,10,10,10,10,6,6,7,10,8,9,7,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,331400.8864,5180.6
97,4,4,10,10,10,10,10,10,9,7,10,9,9,9,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147692.3786,2287.52
133,0,4,10,10,10,10,10,10,10,10,10,5,4,4,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164994.1946,2601.84
2,1,4,10,9,8,9,10,9,6,9,8,6,10,8,3,8,0,5,8,8,0,2,0,0,0,0,0,0,0,0,0,0,17370.11436,236.48
92,1,6,10,10,10,10,10,10,10,9,5,5,7,3,3,0,9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127012.9139,1965.9
171,2,9,10,10,10,10,10,10,6,4,4,7,10,4,4,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217061.9972,3417.72
35,8,10,10,10,10,10,10,10,9,4,6,6,3,10,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55275.33696,852.44
2,3,2,10,10,10,10,10,10,10,5,4,4,4,0,4,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9614.028897,116.62
57,3,4,10,10,10,10,10,10,10,9,10,6,7,7,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78821.02457,1227.24
79,3,4,10,10,10,10,10,10,5,5,8,5,6,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80955.83227,1278.84
161,1,5,10,10,10,10,10,10,10,9,4,5,8,8,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,197557.4148,3120.08
5,5,3,10,10,10,7,9,5,10,8,5,6,4,3,3,0,8,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,19558.82407,263.92
114,2,8,10,10,10,10,10,10,8,4,2,5,5,2,1,10,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,110155.4896,1800.4
52,3,4,10,10,10,10,10,10,5,9,9,6,1,3,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,49941.45894,803.08
73,1,5,10,10,10,10,10,10,8,7,4,3,2,5,4,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,87364.7727,1359.72
108,5,4,10,10,10,10,10,10,4,2,10,3,8,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129330.9461,2021.4
107,2,1,10,10,10,10,10,10,8,6,8,0,6,7,0,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136402.8132,2118.56
111,2,3,10,10,10,10,10,10,10,10,6,8,4,6,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144980.1623,2258.8
105,4,3,10,10,10,10,10,10,10,8,7,10,2,3,1,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,118628.79,1877.38
4,0,6,10,10,10,6,5,9,9,10,8,9,6,4,6,6,1,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,8735.812722,136.92
28,6,7,10,10,10,10,10,10,7,8,7,8,7,6,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28084.37992,472.08
6,4,7,10,10,10,10,10,10,10,3,5,10,10,6,0,8,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,29556.30465,436.68
