y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
5.0,9.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,481412.30283835495,6812.6367003692185
10.0,14.0,25.0,0.0,0.0,1.0,7.0,10.0,0.0,0.0,0.0,6.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,524782.6017660287,7155.871224708522
1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,523267.0000047875,7162.448684627003
8.0,14.0,21.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,10.0,5.0,1.0,0.0,0.0,6.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0,476979.1569137719,6649.85921743152
2.0,12.0,17.0,10.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,10.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,527458.9743745715,7259.124661641363
0.0,4.0,5.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,9.0,8.0,9.0,7.0,0.0,6.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,462491.3557920416,6885.137469099161
20.0,50.0,70.0,9.0,0.0,10.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1063546.200119676,11989.28612150439
2.0,8.0,13.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,7.0,0.0,10.0,0.0,7.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,540495.2321117404,7520.182282237888
11.0,22.0,30.0,0.0,10.0,0.0,0.0,7.0,8.0,6.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,552072.8804616989,7311.807458512639
3.0,5.0,3.0,3.0,10.0,0.0,9.0,10.0,3.0,0.0,9.0,1.0,8.0,0.0,0.0,9.0,0.0,8.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,484333.70355952275,6687.555878153801
1.0,0.0,4.0,0.0,0.0,7.0,0.0,8.0,10.0,0.0,4.0,0.0,1.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0,492415.89606529236,7078.5263303671245
1.0,11.0,11.0,0.0,7.0,9.0,7.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,494008.4825369676,6765.700029348918
2.0,2.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,10.0,4.0,2.0,10.0,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0,523668.31713416876,7254.699839365087
3.0,3.0,9.0,5.0,0.0,8.0,0.0,8.0,10.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,545765.1591890608,7547.628802490841
5.0,2.0,10.0,5.0,10.0,7.0,10.0,9.0,10.0,0.0,10.0,9.0,10.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0,480245.89685664664,6900.495769895456
2.0,0.0,2.0,0.0,10.0,0.0,7.0,8.0,9.0,2.0,8.0,8.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,399965.64838755655,5441.348743105974
3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,516069.88028095977,7171.846430489339
7.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504189.1788818757,7450.361008051816
4.0,3.0,3.0,10.0,0.0,0.0,9.0,0.0,10.0,3.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,474691.55272346543,6391.198500385024
11.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,584953.0102200271,7865.336787876978
8.0,15.0,34.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,710617.8879296553,8763.42173648784
9.0,5.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,568174.87148962,7510.923503574357
9.0,16.0,30.0,0.0,6.0,0.0,5.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,696028.9961889613,8469.184788759552
1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,588239.3818429637,8265.215050641282
4.0,66.0,3.0,10.0,10.0,10.0,10.0,0.0,6.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0,642071.7226670034,8192.696834325876
59.0,67.0,116.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200975.2267626254,12594.63520313413
13.0,23.0,37.0,10.0,5.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,752210.1155856083,9431.223906693562
2.0,3.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,519548.99737990665,7167.041478312883
3.0,0.0,4.0,10.0,10.0,9.0,8.0,2.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,9.0,0.0,8.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,506004.2316309379,7328.620159580082
6.0,3.0,6.0,7.0,10.0,0.0,10.0,6.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,5.0,2.0,0.0,0,522666.7324113217,7247.3931954277905
7.0,15.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,604649.7378129666,8098.709545137233
15.0,31.0,64.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,883356.9909159681,10201.428760725721
5.0,2.0,5.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,6.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,551234.4334389432,7747.534783833878
4.0,8.0,7.0,0.0,0.0,9.0,10.0,0.0,10.0,10.0,7.0,10.0,9.0,9.0,10.0,6.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,549188.3752417034,8271.919640269969
5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,10.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,561930.0321986857,7351.638664427367
