y_p1,y_p2,y_p3,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,disc_cost,avg_cost
8.0,0.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,1.0,7.0,7.0,0.0,5.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15288.299299467504,221.102
2.0,2.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,6.0,2.0,6.0,6.0,4.0,6.0,0.0,5.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2692.658491800973,35.21598
12.0,6.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,2.0,5.0,2.0,0.0,8.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19205.602246965234,287.126
31.0,2.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,8.0,9.0,9.0,10.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30335.673373037436,487.982
2.0,2.0,3.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,6.0,7.0,6.0,3.0,4.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1294.517236612545,15.70291
15.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,6.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6214.912158966589,97.82199999999999
46.0,4.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62223.29929413563,979.357
28.0,2.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,7.0,3.0,9.0,3.0,7.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40325.8354694583,622.5959799999999
58.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,3.0,5.0,3.0,9.0,0.0,9.0,10.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83533.45227721747,1303.3039999999999
46.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,4.0,5.0,8.0,3.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61718.910056056775,971.80299
46.0,1.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,4.0,8.0,4.0,7.0,5.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69303.59782657179,1092.179
10.0,2.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,9.0,6.0,8.0,4.0,10.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27270.006584214465,412.33698999999996
